year	pages	words
1796	325	51047
1797	285	35294
1784	42	28516
1706	38	26602
1791	68	14501
1750	63	8392
1763	64	10587
1747	3	574
1785	92	66109
1783	260	198956
1795	521	447114
1792	603	511685
1750	262	28817
1794	90	11730
1715	2	283
	4	108
1738	12	17413
1788	110	11247
	60	14219
1756	2	868
	1	402
1717	2	277
	24	4067
1796	288	100229
1744	104	69769
1783	1	134
1760	60	31479
1771	23	6737
1737	166	22550
1798	81	5836
1775	184	46327
1774	224	56560
1770	124	30382
	128	50393
1769	129	20805
1769	132	21446
	429	180691
	413	174307
	334	98629
1763	23	2424
1770	108	15445
1784	176	19163
1764	42	5999
1770	116	13810
	603	145617
1773	360	106973
1798	292	105685
1784	172	19143
1797	192	45782
1760	400	177328
1773	417	119581
1784	288	72659
1784	486	92108
1759	259	52906
1790	24	3770
1784	440	88033
1784	481	92145
1750	32	4539
1720	16	2728
1784	470	88931
1787	55	14570
1774	135	12408
1750	132	38737
1764	190	27713
1799	1	994
1750	2	1729
1782	331	75400
1785	427	95240
1792	215	50740
1800	1	733
1730	214	78900
1785	556	89614
1750	48	10520
1772	544	112083
1785	498	80460
1750	20	3196
1750	8	1373
1750	8	1643
1750	8	1280
1750	8	1398
1750	24	3282
1753	1	975
1789	99	56239
1750	8	688
1795	24	3341
1800	24	3806
1780	24	3237
1786	135	77118
1768	242	40797
1800	24	1549
1795	8	776
1751	398	76486
1757	353	57054
1797	24	2987
1797	24	3636
1796	8	1521
1734	304	33411
1799	8	1358
1795	24	2814
1799	8	1380
1799	8	1187
1795	24	2887
1799	8	1191
1800	8	1298
1750	64	16455
1799	8	1318
1799	8	1175
1800	8	1142
1800	8	1787
1799	8	1256
1799	8	1442
1800	8	1215
1800	8	1221
1775	24	4018
1799	8	1307
1800	8	1272
1799	8	1170
1775	23	3859
1800	8	1328
1799	8	1704
1800	8	1226
1800	8	1386
1780	24	3157
1800	8	1140
1780	24	3744
1799	8	1153
1750	8	888
1780	24	3175
1710	8	1672
1780	24	2976
1780	24	3808
1780	24	3647
1780	24	2585
1780	24	2897
1780	24	4363
1750	8	1158
1781	32	7969
1770	24	2971
1750	8	867
1775	24	5658
1800	24	7499
1770	8	2135
1770	24	4140
1800	24	7922
1770	24	4592
1770	24	4325
1800	24	3999
1800	8	1152
1800	24	3585
1800	24	6142
1800	24	4786
1772	59	17752
1767	71	23588
1726	34	5595
1764	60	14645
1781	40	897
1764	91	20749
1774	70	21861
1754	48	16029
1752	74	14074
1772	127	14373
1775	24	2617
1775	24	3942
1776	24	4042
1775	24	5083
1768	84	24327
1775	24	3012
1775	24	4083
1775	24	4296
1775	24	3700
1775	24	3895
1776	24	3563
1772	120	38562
1775	24	3152
1799	8	1697
1760	24	4448
1790	16	2397
1800	24	3417
1749	8	1507
1800	24	8170
1766	8	1572
1790	8	1241
1800	8	1248
1800	24	6289
1788	24	4317
1788	24	5908
1800	24	8118
1745	80	20165
1788	128	12088
1733	83	17810
1800	24	4982
1758	64	19500
1741	92	28616
1800	8	1793
1784	60	17420
1800	24	5373
1797	12	1835
1761	76	9882
1701	76	18262
1791	64	17940
1791	104	21678
1792	132	42409
1770	73	12054
1776	12	2979
1786	72	21746
1789	76	26251
1748	72	20133
1775	12	3575
1775	24	4412
1769	26	4157
1800	12	3090
1775	24	2254
1800	8	1600
1750	8	1983
1800	24	4000
1710	8	1397
1790	8	2953
1790	8	1911
1800	8	2217
1710	8	901
1710	8	1327
1764	76	27874
1737	54	10846
1732	80	21230
1790	12	5476
1790	8	1547
1759	79	26577
1800	8	1476
1794	12	1551
1728	97	27510
1770	83	26791
1789	72	23493
1792	108	23376
1770	89	29433
1780	300	102876
1710	3	2090
1710	2	1866
1725	1	205
1715	2	750
1719	1	333
1707	1	390
1720	3	478
1701	2	1212
1720	1	483
1716	2	858
1705	1	1016
1713	4	2627
1720	1	723
1718	1	295
1713	2	714
1718	2	579
1720	1	961
1715	1	734
1720	1	192
1720	1	530
1720	1	497
1720	1	439
1720	1	147
1720	1	538
1724	1	705
1715	1	310
1725	1	662
1720	1	200
1725	1	826
1720	1	619
1701	1	908
1720	1	236
1720	1	335
1720	1	207
1746	40	7137
1760	56	19585
1734	70	12459
1783	34	3121
1724	1	674
1758	64	21714
1762	68	28428
1765	57	19571
1720	1	1039
1797	47	15988
1716	1	504
1760	8	1301
1796	83	18297
1790	82	21050
1765	59	20144
1771	117	31986
1764	77	24333
1775	8	1738
1775	24	4158
1750	23	5202
1760	24	3556
1775	88	25802
1760	8	1455
1775	8	1702
1760	24	4316
1796	24	4092
1762	31	10227
1760	24	5445
1760	8	1304
1775	8	1388
1760	24	3851
1797	32	5611
1775	24	5098
1760	8	1657
1775	24	3233
1775	24	3507
1780	8	2561
1780	24	3396
1800	8	2794
1760	8	1129
1800	8	2445
1799	32	14739
1799	8	1588
1788	8	1477
1800	8	2048
1766	10	1929
1790	9	1616
1790	23	6888
1790	24	3992
1730	40	7206
1740	22	1038
1714	34	8504
1739	15	1778
1779	104	47478
1784	1	327
1784	1	220
	120	41908
1784	1	394
1784	1	232
	185	39887
1800	8	1650
1744	40	8362
1784	1	297
1784	1	432
1785	32	3160
1784	1	154
1768	1	263
	1	115
1792	1	631
1741	2	252
1789	1	533
1765	1	1270
1785	1	525
1769	748	571589
1769	754	533426
1769	836	566280
1769	750	533479
1769	756	564758
1769	755	580248
1769	781	532212
1769	757	561935
1769	754	575184
1769	756	574713
1702	259	35511
1706	7	2256
1702	241	49855
1705	44	11502
1730	140	34708
1707	35	14406
1791	455	106035
1722	456	120220
1738	107	22636
1729	32	5426
1722	47	9227
1759	287	72367
1704	929	671112
1713	335	89264
1720	31	7783
1796	63	17677
1779	490	144563
1782	108	23880
1761	237	17680
1779	506	147199
1740	86	20513
1783	485	92021
1704	896	663215
1704	882	613762
1755	242	114888
1779	494	147779
1779	663	195607
1782	73	5167
1791	358	44019
1704	953	661057
1779	498	139295
1796	195	69898
1786	41	12180
1702	61	8180
1725	24	4176
1736	39	15666
1716	28	9400
1724	177	35780
1733	24	6494
1706	23	10281
1705	63	11715
1717	15	5166
1732	39	7510
1752	33	7049
1762	91	17717
1739	33	8094
1736	137	42313
1796	58	10636
1721	72	16285
1786	315	50477
1743	158	21641
1790	4	530
1781	16	5278
1768	158	46560
1785	19	6924
1730	176	37998
1780	24	2612
1761	132	57115
1780	26	4299
1784	84	14721
1717	148	34691
1771	87	14687
1740	24	3219
1787	416	96099
1787	510	116491
1787	442	113169
1787	564	134822
1718	52	8458
1798	23	5392
1728	52	14783
1792	24	3925
	67	20905
1794	24	7047
1720	32	9007
1770	74	16673
1760	75	16907
1794	16	4012
1795	59	17067
1758	186	71183
1726	456	159230
1717	527	143673
1770	47	16782
1779	482	183124
1768	339	131099
1744	108	141368
1753	422	170830
1800	312	167392
1716	419	145599
1798	264	115805
1770	336	152003
1725	62	21536
1757	446	123167
1785	682	202960
1748	266	117910
1774	332	160509
1744	476	158325
1744	450	147942
1744	450	151867
1793	40	53373
1710	439	104073
1776	245	75688
1795	130	61332
1763	56	96448
1771	300	56250
1760	226	102010
1707	496	278325
1789	123	33454
1750	4	1240
1727	409	159055
1737	41	9164
1797	15	2649
1796	44	8696
1784	80	17050
1731	465	87211
1781	32	5951
1781	111	34493
1796	270	96286
1797	311	119900
1791	134	30820
1769	195	49690
1799	32	13376
1754	24	7183
1750	485	89980
1770	454	193160
1800	44	16719
1788	72	25080
1783	52	12278
1799	40	16523
1799	72	27700
1793	40	11883
1800	32	10128
1799	28	12462
1720	1	190
1777	86	29677
1712	12	8376
1717	2	717
1705	1	980
1706	2	1043
1788	29	7127
1717	1	813
1719	3	2236
1744	1	855
1795	10	12624
1790	1193	1023145
1779	848	1375853
	1333	2155218
1755	280	88538
1757	360	111565
1757	372	118533
1771	420	209800
1761	269	109935
1770	338	99707
1773	423	84974
1792	663	356571
1771	407	198745
1792	620	354481
1770	389	117083
1770	361	109268
1770	294	75614
1770	390	120559
1723	95	17750
1721	21	2192
1792	1	126
1757	335	97855
1757	460	131734
1757	467	134721
1718	584	148258
1757	664	200843
1757	410	117897
1781	30	4715
1793	44	12848
1709	2	819
1710	14	2559
1789	254	80589
1714	19	3720
1798	189	51674
1729	68	21548
1702	462	157459
1778	168	25256
1715	20	5978
1763	36	8478
1746	101	26064
1763	16	3802
1795	271	35813
1737	320	81238
1705	460	116605
1786	456	80083
1723	217	39255
1711	168	64283
1795	91	57916
1783	312	111763
1786	510	89990
1787	16	1917
	370	82300
1788	218	63144
1717	350	87676
1794	504	205311
	498	123283
1751	227	32882
1775	8	1082
	433	117257
1770	8	1109
1725	504	104441
1798	416	78050
1769	23	8398
1768	472	261340
1708	423	187600
1772	89	14859
1721	96	34082
1716	129	34143
1718	146	34473
1733	138	33795
1767	101	18665
1768	95	17078
1762	24	3587
1787	31	5668
1730	290	60710
1769	107	106425
1753	32	3074
1791	20	5226
1751	21	4888
1800	277	53015
1756	52	13251
1756	40	9347
1775	8	1431
1760	167	32550
1710	14	4856
1791	54	12044
1783	61	20675
1713	40	9466
1756	48	12612
1751	28	4106
1713	38	7776
1731	46	13567
1753	44	7483
1744	64	23401
1718	52	11534
1726	105	23307
1749	82	16899
1734	151	30115
1785	479	54357
1749	104	42769
1748	150	37027
1747	112	23816
1711	16	2738
1721	92	24100
1719	84	14029
1710	36	9234
1710	23	5372
1710	16	4310
1779	963	718564
1711	16	4069
1718	29	8361
1780	16	3259
1712	25	7552
1716	345	65222
1717	91	24585
1712	48	15936
1720	28	4568
1753	6	430
1717	48	10493
1712	48	15177
1793	1016	1121250
1781	223	20757
1714	275	60392
1763	362	59814
1781	615	46344
1789	430	110042
1798	836	608149
1773	254	83873
1795	256	97476
1754	8	1215
1776	291	76288
1777	12	3416
1729	280	121517
1782	308	91514
1729	293	85124
1741	228	74359
1712	169	24394
1729	163	63875
1796	35	6703
1757	149	27968
1743	416	127967
1767	195	79960
1783	20	11641
1780	117	22245
1753	304	52681
1727	336	94405
1730	155	34758
1743	352	113986
1780	239	46189
1732	332	194137
1729	330	96553
1791	73	46616
1793	198	54342
1754	339	123805
1728	40	14009
1728	55	17217
1728	84	30177
1710	170	33934
1766	312	68207
1728	68	22687
1718	367	45754
1728	114	40968
1770	213	35064
1775	117	23427
1776	158	33687
1794	535	178714
1718	167	26898
1755	440	100003
1760	135	32663
1794	246	85161
1794	516	175297
1703	276	93530
1720	210	73389
1788	491	134893
1794	501	170977
1794	492	171267
1746	185	31584
1793	534	107355
1797	247	98806
1784	319	47686
1788	519	145119
1788	448	129376
1788	453	127867
1788	420	124248
1769	307	49833
1788	436	124518
1769	310	63477
1770	375	125363
1789	528	198509
1789	512	202135
1777	86	11521
1783	1	955
1772	60	13710
1784	88	33409
1796	54	4155
1795	103	28017
1728	1	163
1797	22	6663
1790	68	13794
1760	144	46491
1787	97	32989
1787	64	17607
1775	2	1191
1784	46	10626
1775	93	14334
1754	241	47417
1780	275	51203
1758	650	339816
1727	332	116094
1773	29	9156
1714	159	48459
1753	212	41427
1751	7	2429
1791	104	20378
1758	668	338238
1790	120	25359
1751	186	32799
1735	30	7321
1769	186	37560
1715	8	4218
1798	248	78268
1787	237	51966
1754	198	60665
1776	146	38354
1777	142	30773
1755	24	6509
1796	169	37093
1729	188	55492
1701	29	3729
1774	184	71281
1753	216	39762
1798	125	18054
1719	293	67553
1733	157	53355
1748	201	52780
1775	58	17731
1779	223	68595
1719	254	58144
1778	101	45911
1797	199	54135
	198	38012
1795	200	38030
1722	238	62576
1750	16	1749
1750	515	205465
1781	66	13800
1735	407	211461
1792	179	33622
1792	240	45219
1715	32	7539
1783	92	17943
1751	220	49114
1722	34	4557
1715	24	6784
1785	288	56878
1774	376	201336
1742	84	70896
1753	34	8627
1793	259	44850
1715	28	6010
1727	40	7120
1755	46	8205
1755	30	6964
1762	264	51247
1728	60	11315
1754	46	7769
1794	15	3124
1785	247	62215
1752	123	32208
1719	16	5768
1755	62	17949
1719	168	45765
1710	40	8752
1759	47	11454
1714	21	3616
1755	47	17121
1776	104	29770
1759	48	14412
1760	33	5567
1760	28	7908
1792	433	161079
1779	35	8831
1752	120	24623
1800	36	11834
1716	94	32908
1744	51	9341
1757	273	50655
1761	62	10166
1763	511	154172
1755	251	46185
	251	69189
1763	512	156233
1726	24	7219
1713	14	4045
1725	17	5051
1781	16	4238
1782	74	11276
1732	16	3138
1719	47	16757
1773	20	5035
1740	24	5840
1778	23	6052
1777	42	6415
1732	32	10658
1759	71	22427
1732	33	7451
1736	31	8355
1773	25	4568
1752	28	8969
1720	193	59215
1794	67	8151
1795	23	3478
1734	15	5531
1734	185	63314
1757	35	10650
1763	262	40563
1716	28	7104
1716	62	11127
1759	246	70840
1796	391	97588
1798	28	6956
1702	521	176501
1766	503	167330
1710	267	64909
1753	319	96440
1757	19	1401
1705	112	64372
1800	32	6232
1775	349	71854
1701	366	165039
1782	250	38822
1798	30	7545
1791	308	131850
1739	337	110278
1766	564	131226
1779	81	18129
1798	528	213538
1717	12	2907
1740	24	2689
1776	391	211267
1746	176	48078
1722	102	20227
1793	421	149510
	280	33251
1800	143	34453
1800	130	35697
1790	154	69496
1747	460	136134
1736	328	59975
1778	249	57163
	265	32400
1778	276	85686
	337	49543
1793	418	164206
1791	29	13526
1788	148	23351
1786	50	13989
1799	86	24769
1786	70	8744
1798	79	15658
1795	18	5642
1774	37	11383
1761	66	4857
1772	442	155179
1755	292	60482
1752	334	77524
1740	436	146800
1774	300	91620
1747	72	25022
1774	324	92312
1774	294	87871
	657	223280
1774	340	102123
1752	269	30303
1800	397	80403
1796	240	52273
1740	384	105363
	465	170933
	239	52151
	681	237940
	566	192415
1786	139	15768
1786	129	16067
1710	98	25573
1744	630	244557
1744	343	165090
1755	75	10121
1791	520	157019
	240	46089
1791	527	158689
1785	525	125488
1787	15	1871
1799	70	24104
1790	432	84636
	23	4894
1719	424	118866
1790	479	83288
1756	424	138523
1792	408	131938
1755	526	139300
1790	574	258790
1715	297	50729
	726	696586
1701	16	5969
1732	176	39254
1704	416	126974
1747	62	25651
1701	29	11260
	659	613172
	636	613275
1704	59	43258
1795	540	289875
	717	713369
	666	630201
	729	693348
	727	729253
	721	734453
	680	801578
1797	81	25657
1750	8	3337
	733	698812
1710	27	9566
1734	4	1315
	716	667561
	721	738920
1710	1	206
1769	284	92680
1739	83	30033
1712	434	157365
	669	681317
	752	714611
	753	739977
	758	762618
1764	120	46782
1788	145	52789
1786	216	45901
1785	98	14321
1783	120	32470
1757	142	34153
1783	132	62401
1792	164	45156
1794	205	26763
1728	2	1705
1793	133	37141
1720	147	40595
1778	188	76910
1798	126	12571
1792	151	26825
1727	2	1682
1768	120	19551
1747	195	26708
1731	3	1707
1729	4	2268
1766	53	11368
1722	156	43595
1729	12	5104
1756	123	9435
1732	9	5054
1792	231	41014
1732	2	712
1731	8	2315
1715	1	611
1709	1	519
1715	1	607
1729	3	2535
1779	1	472
1716	1	547
1731	4	3227
1713	2	1226
1765	32	12541
1720	4	2073
1780	48	17043
1714	42	21718
1790	198	128939
1770	32	11084
1767	62	101766
1785	144	52490
1708	58	12224
1785	24	9827
1779	103	33594
1796	133	39892
1770	22	5412
1711	8	1399
1764	140	207557
1731	96	28756
1766	154	39314
1789	94	50012
1750	145	23079
1771	685	983966
1745	36	5494
1784	362	94221
1786	172	72102
1711	106	25437
1715	239	47527
1707	179	33424
1748	106	20851
1766	199	56931
1723	185	41275
	294	94821
1732	121	52814
1736	109	20747
1710	166	47029
1781	1153	1352765
1787	60	14752
1776	60	11301
1771	413	66631
1793	242	35719
1789	60	14620
1765	58	13099
1795	60	13169
1736	195	30541
1734	164	27380
1747	47	11602
1788	60	13747
1786	492	117561
1781	457	130116
1748	47	11129
1771	60	12516
1740	52	11820
1753	49	9975
1755	48	10889
1774	62	14010
1746	48	11896
1715	8	2489
1755	204	36741
1737	99	25371
1728	164	51119
1798	288	62190
1787	8	1184
1719	428	127977
1762	28	7362
1794	532	177194
1781	295	92289
1756	131	27944
1771	489	86560
1728	630	107861
1777	479	83526
1770	7	1023
1750	26	9313
1760	71	22666
1794	16	4531
1762	18	4579
1731	27	7408
1731	76	21389
1753	192	37835
1748	264	58337
1749	8	1296
1717	10	1204
1714	31	5973
1764	48	19193
1772	26	7181
1779	29	4383
1737	492	150033
1726	217	41498
1792	141	27701
1737	542	164269
1732	334	78901
1783	392	84112
1782	153	20720
1737	422	108909
1737	487	147469
1765	14	4376
1760	23	2529
1758	98	35654
1736	1	916
1793	408	149365
1737	1	1202
1794	339	102222
1757	398	130336
1733	337	110548
1750	259	76651
1747	22	6353
1750	197	56627
1790	528	173912
1715	482	227917
1715	639	439987
1797	24	4129
1775	24	3802
1710	8	5830
1795	24	3392
1775	24	4519
1770	24	3853
1775	24	4470
1775	24	7005
1775	24	6300
1780	24	3990
1750	24	4958
1790	24	3604
1775	32	9950
1780	24	4154
1775	24	2511
1790	23	7930
1796	8	3063
1760	24	3794
	671	222450
1790	16	4970
1800	16	4032
1800	24	4198
	664	244049
	762	274128
	748	275933
1800	8	1607
1760	24	4345
1800	24	4141
1800	24	4241
1714	36	12628
1732	32	8455
1731	32	11147
1726	34	10700
1761	16	4229
1780	31	5512
1731	24	9331
1751	80	20395
1746	8	1789
1758	16	3173
1731	12	2594
1769	192	82049
1733	199	73519
1735	39	9288
1720	36	9768
1776	39	8652
1789	48	15926
1770	8	2398
1744	19	4713
1743	33	14345
1756	8	1820
1728	26	8250
1779	28	5984
1779	38	6012
1745	36	15726
1728	16	2742
1739	31	7389
1765	24	7654
1735	38	10978
1714	32	9781
1747	28	8944
1748	26	9499
1762	31	7952
1723	24	5836
1737	24	5621
1764	38	8554
1772	120	39895
1784	24	4205
1760	18	3254
1714	141	42935
1792	28	9074
1745	30	8060
1747	14	2194
1783	32	3692
	8	1597
1702	180	34492
1798	25	3496
1713	22	6888
1714	31	11960
1704	24	6574
1750	16	3465
1793	44	7635
1800	4	2199
1707	16	6471
1709	16	5021
1710	40	12184
1716	22	6532
1787	19	3351
1736	16	8779
1713	7	2573
1793	16	3613
1705	50	8876
1739	512	167561
1775	25	7102
1715	8	2021
	14	4458
1717	20	6051
1726	38	10147
1728	23	3883
1711	72	25108
1728	8	3250
1704	8	2471
1716	41	9046
1730	48	10889
1707	4	1979
1702	28	13926
1710	36	12322
1719	29	5041
1707	50	19137
1716	16	4900
1720	21	4106
1713	40	18038
1711	1	929
1731	65	13762
1721	1	486
1709	15	7736
1715	2	1092
1731	24	2622
1709	2	703
1787	454	126593
	195	40688
1711	2	477
1701	2	1054
	347	69182
1710	2	1145
1710	2	1495
1727	2	1451
1726	1	243
1787	483	136847
1727	2	1537
1729	2	1276
1727	2	1685
1727	2	1533
1727	1	1285
1727	2	1934
1746	8	1875
1729	2	4672
	336	71746
1772	253	53854
1751	474	145352
1751	535	160383
1764	19	4482
1711	12	5023
1783	20	2715
1707	18	6548
1751	486	152673
1751	523	166781
1732	48	12180
1793	21	4297
1776	16	2695
1751	473	160753
1794	15	5691
1728	54	18553
1782	13	3370
1778	21	4901
1797	78	12686
1766	24	6657
1796	25	4042
1715	16	6157
1714	26	7725
1702	2	1233
1703	66	14798
1709	16	3259
1736	19	4772
1730	24	9548
1787	60	9214
1771	80	18577
1716	24	4585
1710	58	20696
1705	422	265741
1717	20	4170
1747	341	115823
1725	24	3542
1800	16	2634
1790	189	27800
1747	318	114289
1747	338	121171
1747	452	161199
1742	456	192397
1793	442	210078
1791	425	180976
1794	417	215085
	24	3479
1789	199	25592
1768	76	15834
1794	443	232403
1789	171	23572
1789	190	27944
1751	52	11505
1789	215	31094
	24	3349
1794	456	226211
1785	100	29662
1703	311	77644
1787	335	58979
1800	106	16225
1743	66	22374
	152	52805
1798	137	46663
1749	331	74939
1703	8	1976
	192	48552
	333	99406
	83	16249
	430	97715
1712	15	5087
1759	16	3439
	92	18004
	68	11632
	116	40705
	16	3736
	99	12435
	16	3250
	164	42099
	16	4788
	402	121237
	80	10901
	443	137236
	553	79432
1779	48	10799
1785	170	21513
1766	100	47542
1785	157	18453
1787	140	33734
1775	53	13063
1785	161	19156
1750	324	102219
	536	147951
1724	314	114015
1757	396	89147
1784	390	89876
1784	378	101999
1758	561	201081
1723	580	213156
1751	1096	873404
1748	131	17827
1767	264	65913
1800	269	46689
1768	224	58398
1768	237	59149
1766	213	35575
1768	222	55385
1753	54	6830
1773	520	175085
1773	447	139445
1773	671	235748
1760	226	74328
1800	3	974
1793	11	4235
1790	190	7739
1797	570	224054
1795	694	337048
1797	544	171874
1797	544	179598
1797	600	191568
1766	144	22722
1768	1031	842077
1787	295	41258
1767	314	76542
1780	854	492806
1766	737	643909
1777	746	355812
1791	796	668953
	580	292512
	536	248143
	423	218697
	542	279014
	527	261741
	488	238959
	495	259150
	530	273428
	528	288954
	587	287484
	576	252152
	530	271029
	584	299790
	580	282149
	584	306950
	484	239079
	459	224484
	484	244085
1785	429	105516
1785	461	111638
1785	445	112064
1785	433	117107
1792	1	784
1745	481	151705
1790	32	7890
1784	546	169671
1724	303	83185
1766	180	34918
1784	579	181038
1783	2	1831
1799	150	38800
1784	596	174053
1793	285	124582
1774	433	183197
1774	397	166245
1753	577	163801
1782	143	24472
1782	33	8202
1795	439	167798
1774	394	164270
1774	435	180187
1774	436	151879
1788	275	37105
1769	141	35263
1782	192	66596
1746	208	79658
1798	162	32283
1740	12	2041
1727	113	25853
1771	288	44755
1779	212	48215
1795	473	172810
1795	466	175021
1794	272	117758
1736	357	89489
1795	465	177339
1769	134	33291
1771	300	47933
1764	271	51870
1763	628	343233
1750	330	184239
1719	414	144865
1769	605	204198
1764	251	48593
1800	127	17886
1743	109	16887
1775	96	15993
1777	338	68364
1795	95	19548
1775	112	20651
1796	25	3520
1775	95	18501
1786	28	23887
1775	121	22458
1791	32	9001
1797	24	18271
1796	73	36203
1796	144	67269
1770	88	26105
1743	120	34206
1777	98	38206
1732	246	78930
1709	632	101968
1739	57	15677
1799	164	28319
1753	1	332
1758	168	46781
1787	475	158904
1738	74	15034
1793	61	13471
1789	109	26384
1797	296	71259
1704	193	61590
1781	16	2745
1797	298	67889
1800	389	146054
1754	388	134865
1777	371	166767
1773	651	922472
1725	2	346
1721	1	411
1726	1	1034
1702	1	838
1715	1	830
1701	4	3854
1702	2	1411
1709	5	3258
1707	1	692
	1	282
1704	2	1156
1708	2	821
1731	1	430
1707	1	530
1729	2	2652
1711	2	681
1711	2	588
1708	4	3471
1708	2	1328
1703	1	626
1711	1	405
1705	2	979
1703	1	411
1704	2	399
1712	2	1880
1732	5	3220
1732	482	108016
1732	529	111336
1708	2	452
1708	1	613
1708	1	403
1709	1	689
1709	1	670
1709	1	648
1709	2	703
1708	1	575
1708	1	732
1708	1	406
1708	2	481
1709	1	450
1710	2	379
1709	2	567
1710	1	707
1708	1	615
1710	1	317
1708	3	1355
1709	2	1182
1710	2	636
1710	1	371
1710	1	395
1761	254	58227
1783	124	32441
1792	28	7493
1712	2	442
